sentence_id,language_name,noise_type,text
205,English_Clean,clean,"You're gonna keep your mouth shut, otherwise we're both going down."
205,English_CharNoise,char_noise,"You're gonna keep your mouth shut, otherwise we're both going down."
205,English_Shuffled,word_shuffle,"we're keep gonna your mouth shut, otherwise going both You're down."
205,English_CodeSwitch,code_switch,"You're gonna 和 your mouth shut, otherwise we're both going down."
206,English_Clean,clean,"So vivid, in fact, that many of them gather each year at Fort"
206,English_CharNoise,char_noise,"So vivid, in fact, thatt many of them gather each year t Fort"
206,English_Shuffled,word_shuffle,"So vivid, in fact, that year of Fort them each many at gather"
206,English_CodeSwitch,code_switch,"で vivid, です fact, that many of の gather each year at Fort"
207,English_Clean,clean,"In 2001 the male unemployment rate was 8.7 per cent, while the female rate showed an increase over the previous year, rising to 4.9 per cent."
207,English_CharNoise,char_noise,"In 2001 the male unemploymentrate was 8.7 per ccent, whize mhe femtle rate showed an increase over  the previous year, rising to 4.9 per cent."
207,English_Shuffled,word_shuffle,"In the 2001 cent, unemployment to rising 8.7 per male while the female rate showed an increase over the per year, was rate 4.9 previous cent."
207,English_CodeSwitch,code_switch,"In 2001 the male unemployment を も 8.7 per cent, と 不 female rate showed an increase over the previous year, rising to の も cent."
208,English_Clean,clean,"When you're ready to talk to us, write down their names and addresses."
208,English_CharNoise,char_noise,"When you're ready to talk to us, wwrite dwn thhir names and addresses."
208,English_Shuffled,word_shuffle,"When you're ready their talk to us, write down to names and addresses."
208,English_CodeSwitch,code_switch,"When you're は も talk to us, write down their names and addresses."
209,English_Clean,clean,"At the same meeting, the Committee adopted draft resolutions II A to C on the programme budget for the biennium 2002-2003; III, on special subjects; IV, on unforeseen and extraordinary expenses; and V, on the Working Capital Fund (see A/C.5/56/L.28 (Part II), para."
209,English_CharNoise,char_noise,"At the same meeting, the Committee adobted drat esolutions II A tofC on the programme  budgetdfor the biennium 2002003; III, oz special sbjects;uIV, on unforeseen and extraordinary ejpenses; amd V, on the Working CapitalzFund (ssee A/C.5/56/L.28 (Part II), para."
209,English_Shuffled,word_shuffle,"draft the same meeting, At Committee biennium and resolutions II A to C on the on budget on expenses; (see 2002-2003; III, programme special subjects; the for Working the extraordinary the and V, on IV, II), Capital Fund adopted A/C.5/56/L.28 (Part unforeseen para."
209,English_CodeSwitch,code_switch,"At に same 和 the Committee adopted draft resolutions II A to C on the programme budget 和 the biennium 2002-2003; III, 人 special ます IV, on に and extraordinary expenses; and ます on the Working Capital Fund (see A/C.5/56/L.28 (Part II), para."
210,English_Clean,clean,Part II of the final outcome document containing the review and assessment of the implementation of the Copenhagen Declaration and Programme of Action of the Summit acknowledges that Member States have taken a number of actions to enhance their capacities to achieve goals of the World Summit for Social Development.
210,English_CharNoise,char_noise,Part II of the finrl outcomee document containing the reiew and assessment of the implemettation of the Copenhagen  Dlclaration and Programme of Action of the Summit acknowledges that Member Stattas havetaken a number hf acriions too onhance theib capacities to achieve goals of the World Summit for Social Developmeent.
210,English_Shuffled,word_shuffle,Part II achieve of that outcome the containing the review Social to of the implementation of the of Declaration capacities to Copenhagen Action of the Summit acknowledges final Member assessment have taken and number of actions States their Development. a Programme of and Summit document World the for goals enhance
210,English_CodeSwitch,code_switch,Part II 在 the final 和 document containing the review and assessment 是 the 和 of the Copenhagen Declaration and で of Action of the Summit acknowledges that で States have taken a number of ます は enhance their capacities to achieve も of the World の for Social 就
211,English_Clean,clean,You can make a joint of four. You can make a joint of six.
211,English_CharNoise,char_noise,You can ake a joint of four. You can make a oint  of six.
211,English_Shuffled,word_shuffle,You can of a joint can of four. You make a joint make six.
211,English_CodeSwitch,code_switch,You can make a joint of four. を can make a joint が six.
212,English_Clean,clean,"Long-term, sustained delivery of assistance is necessary in this regard."
212,English_CharNoise,char_noise,"Long-term, sustaiwed deliivery of assistance is necewsary in this regard."
212,English_Shuffled,word_shuffle,"Long-term, sustained delivery necessary in is this assistance of regard."
212,English_CodeSwitch,code_switch,"Long-term, sustained delivery of assistance is necessary in this regard."
213,English_Clean,clean,Some preference was expressed in the Working Group for the provision on preliminary orders as contained in paragraph (5).
213,English_CharNoise,char_noise,Some preferece as expressed in the Working Group for the provision on prelimnnary ordders as contakned in paragraph (5).
213,English_Shuffled,word_shuffle,Some the was expressed contained for Working in the provision preference on preliminary orders as Group in paragraph (5).
213,English_CodeSwitch,code_switch,Some preference was expressed が the Working Group for は provision on は orders 人 で は paragraph (5).
214,English_Clean,clean,"18 The Economist Intelligence Unit, Country Profile on Bermuda, 28 December 1999."
