sentence_id,language_code,language_name,text
898,jpn_Jpan,Japanese,インストール時に'make'を行っている際、以下のようなエラーを発生す るとした場合、
899,eng_Latn,English,"I'm coming in, it's just me, I'm gonna show you my hands, alright?"
899,jpn_Jpan,Japanese,入るぞ オレの手を見せる　いいか？
900,eng_Latn,English,"My mom-- She doesn't get it, man."
900,jpn_Jpan,Japanese,ウチもそうだよ
901,eng_Latn,English,A conversation you and I have had before.
901,jpn_Jpan,Japanese,以前二人で交わした会話ですよ
902,eng_Latn,English,- We seized it. Hanzawa.
902,jpn_Jpan,Japanese,☎(渡真利)押さえたぞ やったな 半沢
903,eng_Latn,English,To my bridesmaids. - Cheers.
903,jpn_Jpan,Japanese,花嫁介添え人へ
904,eng_Latn,English,"Not people ... entire squads of mercenaries,"
904,jpn_Jpan,Japanese,いいえ・・・敵兵を含む全てよ。
905,eng_Latn,English,"Hey, lady, how you doin'? You all right?"
905,jpn_Jpan,Japanese,お嬢さん、大丈夫か？
906,eng_Latn,English,The apples on the other side of the wall are the sweetest.
906,jpn_Jpan,Japanese,塀の向う側のりんごは一番おいしい。
907,eng_Latn,English,"30 years ago, I leaked three names to Mossad."
907,jpn_Jpan,Japanese,30年前だ、30年 モサドに3人の名前をリークした
908,eng_Latn,English,- and we have to seize the opportunity.
908,jpn_Jpan,Japanese,- チャンスを無駄にしないで
909,eng_Latn,English,-It's Uchi Week. -Uchi Week.
909,jpn_Jpan,Japanese,ウッチーウイークです ウッチーウイーク
910,eng_Latn,English,"Maybe. That's weird. I didn't realize we just stepped out of a ""maybe"" seminar."
910,jpn_Jpan,Japanese,"何だそりゃ　""多分""なんて あのセミナーで習ったか"
911,eng_Latn,English,"Thank you, John. Thank you."
911,jpn_Jpan,Japanese,ありがとう　ジョン ありがとう
912,eng_Latn,English,I'm Cole Pfeiffer.
912,jpn_Jpan,Japanese,コール・プファイファーだ。
913,eng_Latn,English,Wiggle out.
913,jpn_Jpan,Japanese,くねくね
914,eng_Latn,English,"And, last but not least, keys to your new apartment."
914,jpn_Jpan,Japanese,そして最後に、 あなたの新しいアパートへの鍵。
915,eng_Latn,English,I thought it was Sebastian.
915,jpn_Jpan,Japanese,私はそれがセバスチャンだと思った
916,eng_Latn,English,The victim's bone graft came from a cadaver donor at Lang Memorial in Maryland.
916,jpn_Jpan,Japanese,被害者の骨移植は メリーランド州のドナー
917,eng_Latn,English,"Okay, well, first let me clear up the whole desert island and a cell phone thing."
917,jpn_Jpan,Japanese,"よし, えーと, まず さっきの... 無人島とか携帯のことは全部忘れてよ."
918,eng_Latn,English,"Of course not, dear."
918,jpn_Jpan,Japanese,もちろん違うわよ あなた
919,eng_Latn,English,"And what was irreplaceable. Running or hiding, she's gonna turn up. Can't get far in today's world."
919,jpn_Jpan,Japanese,逃げようが隠れようが いずれ見つかるわ
920,eng_Latn,English,Jenny had a day job.
920,jpn_Jpan,Japanese,ジェニーには 昼間の仕事があったから
921,eng_Latn,English,Yes.
921,jpn_Jpan,Japanese,（吉森） はい...
922,eng_Latn,English,"Well, his name was Marco, of course."
922,jpn_Jpan,Japanese,勿論 マルコだよ
923,eng_Latn,English,"""!"" expr _BAR_ / * NOT * /"
923,jpn_Jpan,Japanese,"expr ""_BAR__BAR_"" expr _BAR_ /* OR */"
924,eng_Latn,English,"Afraid of the black man, you pansy?"
924,jpn_Jpan,Japanese,どうした　お化けが怖いのか ビビってんなよ
925,eng_Latn,English,So that's the source of your bizarre accent.
925,jpn_Jpan,Japanese,君のアクセントはスイス訛りのせいか。
926,eng_Latn,English,♪ repent of your sins ♪
926,jpn_Jpan,Japanese,罪を悔い改め
927,eng_Latn,English,"What you did with the knife, losing your temper-- that was all theater?"
927,jpn_Jpan,Japanese,ナイフを振り回したのは 激昂したのは あれは狂言だな
928,eng_Latn,English,I'm not crazy Kyle.
928,jpn_Jpan,Japanese,カイル　私は病人じゃないわ　薬はいらない
929,eng_Latn,English,"Good morning, Miss Brent."
929,jpn_Jpan,Japanese,おはよう、ブレントさん
930,eng_Latn,English,"Chloe,pull up the ritter building on a satellite grid."
930,jpn_Jpan,Japanese,クロエ、さっきのビルを衛星で調べろ
931,eng_Latn,English,Booth's trust doesn't extend that far.
931,jpn_Jpan,Japanese,まだ信頼が足りないようです
932,eng_Latn,English,His back was blown apart
932,jpn_Jpan,Japanese,彼の背中は爆弾にやられました
933,eng_Latn,English,"I'd assume so, yeah."
933,jpn_Jpan,Japanese,たぶんね
934,eng_Latn,English,Yes.
934,jpn_Jpan,Japanese,そうだな
935,eng_Latn,English,Why have you disturbed our sleep?
935,jpn_Jpan,Japanese,なぜ私たちを起こした。
936,eng_Latn,English,"See, I'm flesh and blood, just like you."
936,jpn_Jpan,Japanese,よっし、よっし。
937,eng_Latn,English,Love's cruel.
937,jpn_Jpan,Japanese,愛は　残酷なものだ
938,eng_Latn,English,This card is like stim credits.
938,jpn_Jpan,Japanese,このカードはstimのクレジットのようなものです。
939,eng_Latn,English,Perhaps it would be best if you took a leave of absence. I'm on to you.
939,jpn_Jpan,Japanese,おそらく休暇を取るのが 最善だと思うよ 目を離さないからね
940,eng_Latn,English,"- That's like, what, 1,000 days?"
940,jpn_Jpan,Japanese,大体１０００日だね
941,eng_Latn,English,He's not ready... Not yet.
941,jpn_Jpan,Japanese,まだ早い まあいいじゃないか
942,eng_Latn,English,"Here, in our aquifer... they can live 300."
942,jpn_Jpan,Japanese,ここの帯水層のお陰で 彼らは300年は生きる
943,eng_Latn,English,I don't know.
943,jpn_Jpan,Japanese,わかりません
944,eng_Latn,English,So it was an electrical fire.
944,jpn_Jpan,Japanese,家電事故だわ
945,eng_Latn,English,Aleksei?
945,jpn_Jpan,Japanese,アレクセイ？
946,eng_Latn,English,Two blank pages per bookis 600 sheets.
946,jpn_Jpan,Japanese,１冊につき２枚の空白のページが　６００個
947,eng_Latn,English,How do you think he beat this creature?
947,jpn_Jpan,Japanese,怪物を倒したんでしょうか？
948,eng_Latn,English,You'll put them in the search box.
948,jpn_Jpan,Japanese,それを検索欄に記入してください
949,eng_Latn,English,Was there any particular business he was interested in?
949,jpn_Jpan,Japanese,彼には　関心のある特定の仕事が何か？
950,eng_Latn,English,"- Interviews, yeah?"
950,jpn_Jpan,Japanese,- インタビューだと？
951,eng_Latn,English,Yes.
951,jpn_Jpan,Japanese,そうよ
952,eng_Latn,English,Offer more money.
952,jpn_Jpan,Japanese,増資するとか
953,eng_Latn,English,"Well, that doesn't sound anything like the victim."
953,jpn_Jpan,Japanese,これは被害者の声とは違うわ
954,eng_Latn,English,"-Bonjour, Gaston."
954,jpn_Jpan,Japanese,どうも
955,eng_Latn,English,x [SQLSTATE = aa bbb SQLCODE=cccc]
955,jpn_Jpan,Japanese,ただし、x = 空白: エラーなし
956,eng_Latn,English,"Hello. Dad, Janice, meet Claude."
956,jpn_Jpan,Japanese,こちら クロードよ
957,eng_Latn,English,"Attaboy, Lionel."
957,jpn_Jpan,Japanese,あのライオネが
958,eng_Latn,English,Although I do like their cash.
958,jpn_Jpan,Japanese,でも、彼らの金は好きだけどね。
959,eng_Latn,English,"It wasn't a random cat, it was you!"
959,jpn_Jpan,Japanese,ネコって言うなよ お前だったろ！
960,eng_Latn,English,That had to be 19... 86?
960,jpn_Jpan,Japanese,1986年だったかな?
961,eng_Latn,English,Estas huyendo de algo?
961,jpn_Jpan,Japanese,なにかから逃げているの
962,eng_Latn,English,I didn't know when I'd see you again.
962,jpn_Jpan,Japanese,もう、会ってくれないと 思ってたから
963,eng_Latn,English,Till one day that day that letter brought me back to earth.
963,jpn_Jpan,Japanese,ある日まで．．． あの日．．． あの文書が僕を現実へ引き戻した
964,eng_Latn,English,We have 47 minutes until our reactor breaches.
964,jpn_Jpan,Japanese,リアクター崩壊まで47分だ
965,eng_Latn,English,"He was rather a heel, but to die like that is terrible."
965,jpn_Jpan,Japanese,惨めな死に方をしたわ
966,eng_Latn,English,To my mind...
966,jpn_Jpan,Japanese,私の心が...
967,eng_Latn,English,"Nobody's gone to get diesel fuel, have they?"
967,jpn_Jpan,Japanese,燃料を運んでない
968,eng_Latn,English,"If you'll just excuse me, I have a few things to rearrange on my schedule."
968,jpn_Jpan,Japanese,予定を調整させてください
969,eng_Latn,English,We know about the virus.
969,jpn_Jpan,Japanese,ウィルスの事は調べた
970,eng_Latn,English,The administrator can see us now.
970,jpn_Jpan,Japanese,事務長が会ってくれる
971,eng_Latn,English,"You know Kiera, sometimes I'm thankful for your help and sometimes..."
971,jpn_Jpan,Japanese,思い過ごしだ 君には感謝するけど 時には─
972,eng_Latn,English,"- What the fuck? ! - Turn off the light, turn off the light!"
972,jpn_Jpan,Japanese,‐何だよ ‐明り消して
973,eng_Latn,English,"Let's go! Wait, wait. There could be more of them in there -- a lot more."
973,jpn_Jpan,Japanese,待て　大軍がいるかも
974,eng_Latn,English,We can't give you access to these files.
974,jpn_Jpan,Japanese,あなたに　そのファイルを 見せることは　出来ない それは　極秘だ
975,eng_Latn,English,"- You mean, like, to the home?"
975,jpn_Jpan,Japanese,- どっちを連れてくかって？
976,eng_Latn,English,"I... Wow. Well, you're not making me feel great."
976,jpn_Jpan,Japanese,おかげでこっちまで 気分が悪くなった
977,eng_Latn,English,Why?
977,jpn_Jpan,Japanese,何で？
978,eng_Latn,English,"Deke, on your right!"
978,jpn_Jpan,Japanese,ディーク 右に敵だ！
979,eng_Latn,English,"Before I could say anything, she said..."
979,jpn_Jpan,Japanese,話そうとしたら―
980,eng_Latn,English,"And you know, I cannot wait to represent your views in Congress."
980,jpn_Jpan,Japanese,議会に立つのが楽しみです
981,eng_Latn,English,Keeping up appearances before we bust this stray shit wide open?
981,jpn_Jpan,Japanese,問題を暴く前の下準備かしら？
982,eng_Latn,English,For the simple reason that without him there couldn't be any first-in-command.
982,jpn_Jpan,Japanese,リーダーの片腕として 欠かせない存在だ
983,eng_Latn,English,They like you because you feed them.
983,jpn_Jpan,Japanese,餌をあげるからよ
984,eng_Latn,English,"Oh, that's our wedding."
984,jpn_Jpan,Japanese,これが私達の結婚式ね
985,eng_Latn,English,I think you could be smarter.
985,jpn_Jpan,Japanese,もっとアタマを使うのよ
986,eng_Latn,English,You sure you haven't been in here before?
986,jpn_Jpan,Japanese,あなた前にもここで 座ってなかった?
987,eng_Latn,English,I work at a bakery.
987,jpn_Jpan,Japanese,パン屋で働いてるわ
988,eng_Latn,English,"I'm the Dragon Warrior. Facing maniacs, that's my job!"
988,jpn_Jpan,Japanese,僕は龍の戦士だ 狂人に直面するのが仕事だ！
989,eng_Latn,English,- Stir Friday?
989,jpn_Jpan,Japanese,熱い金曜？
990,eng_Latn,English,"Still, a shock."
990,jpn_Jpan,Japanese,思っていましたが　やはりショックです
991,eng_Latn,English,I imagine just seeing the sky makes you happy.
991,jpn_Jpan,Japanese,君を慰めていたのは 空だと思っていたが
992,eng_Latn,English,"Penny, Penny, I ne--Penny, I need you."
992,jpn_Jpan,Japanese,ペニー、君が必要なんだ
993,eng_Latn,English,I thought I'd just take it.
993,jpn_Jpan,Japanese,ちょっと待ってくれ
994,eng_Latn,English,What is the Bankston doing here?
994,jpn_Jpan,Japanese,- バンクストンはここで何してる？
995,eng_Latn,English,You think I never heard that one before?
995,jpn_Jpan,Japanese,俺はいつも言われてるんだ！
996,eng_Latn,English,I'll get rid of my body's excess water.
996,jpn_Jpan,Japanese,余分な水分を発散させた
997,eng_Latn,English,Sorry you're down here.
997,jpn_Jpan,Japanese,かわいそうと思うよ
998,eng_Latn,English,I will bear with you.
998,jpn_Jpan,Japanese,我慢して聞いてあげる
999,eng_Latn,English,"Yes. Yes, perhaps."
999,jpn_Jpan,Japanese,そうですね
1000,eng_Latn,English,"""Take back the feet,"" ""Then jump on one foot"""
1000,jpn_Jpan,Japanese,足を戻して片足跳びです
1001,eng_Latn,English,If you only stay there.
1001,rus_Cyrl,Russian,Только бы не вылететь.
1002,eng_Latn,English,"I don't know how you do it, Pop, carrying these boxes around every day."
1002,rus_Cyrl,Russian,"И как ты только справляешься, папа, таская эти коробки взад-вперед целый день."
1003,eng_Latn,English,We might have a slight edge in mediation.
1003,rus_Cyrl,Russian,"Возможно, у нас есть небольшое преимущество в переговорах."
1004,eng_Latn,English,How long is it going to take you to get him what he needs?
1004,rus_Cyrl,Russian,"Сколько времени вы будете делать то, что ему нужно?"
1005,eng_Latn,English,On 1 April President of the Nagorno Karabagh Republic Bako Sahakyan met head of the General Staff of the Republic of Armenia's Armed forces colonel-general Yuri Khachaturov.
1005,rus_Cyrl,Russian,1 апреля Президент НКР Бако Саакян принял начальника Генштаба Вооруженных сил Республики Армения генерал-полковника Юрия Хачатурова.
1006,eng_Latn,English,"Mr Priesner also noted that the E-justice management system has not only improved case management, but has also led to a significant streamlining in procedures."
1006,rus_Cyrl,Russian,"Г-н Приснер также упомянул, что система электронного правосудия не только позволила улучшить процесс ведения дел, но также способствует значительному упорядочению процедур."
