encoder,sentence_id,lang_a,lang_b,similarity
LaBSE,681,English,Japanese,0.7172
LaBSE,682,English,Japanese,0.1599
LaBSE,683,English,Japanese,0.5424
LaBSE,684,English,Japanese,0.5253
LaBSE,685,English,Japanese,0.5998
LaBSE,686,English,Japanese,0.7959
LaBSE,687,English,Japanese,0.7854
LaBSE,688,English,Japanese,0.903
LaBSE,689,English,Japanese,0.3807
LaBSE,690,English,Japanese,0.39
LaBSE,691,English,Japanese,0.6151
LaBSE,692,English,Japanese,0.6506
LaBSE,693,English,Japanese,0.5216
LaBSE,694,English,Japanese,0.6969
LaBSE,695,English,Japanese,0.6423
LaBSE,696,English,Japanese,0.5675
LaBSE,697,English,Japanese,0.5413
LaBSE,698,English,Japanese,0.6229
LaBSE,699,English,Japanese,0.4569
LaBSE,700,English,Japanese,0.3698
LaBSE,701,English,Japanese,0.4407
LaBSE,702,English,Japanese,0.4493
LaBSE,703,English,Japanese,0.7952
LaBSE,704,English,Japanese,0.0537
LaBSE,705,English,Japanese,0.3854
LaBSE,706,English,Japanese,0.3067
LaBSE,707,English,Japanese,0.6128
LaBSE,708,English,Japanese,0.8124
LaBSE,709,English,Japanese,0.4558
LaBSE,710,English,Japanese,0.1891
LaBSE,711,English,Japanese,0.5519
LaBSE,712,English,Japanese,0.6205
LaBSE,713,English,Japanese,0.8141
LaBSE,714,English,Japanese,0.8283
LaBSE,715,English,Japanese,0.3178
LaBSE,716,English,Japanese,0.2144
LaBSE,717,English,Japanese,0.5054
LaBSE,718,English,Japanese,0.4805
LaBSE,719,English,Japanese,0.6798
LaBSE,720,English,Japanese,0.7494
LaBSE,721,English,Japanese,0.5718
LaBSE,722,English,Japanese,0.5361
LaBSE,723,English,Japanese,0.6294
LaBSE,724,English,Japanese,0.7344
LaBSE,725,English,Japanese,0.7448
LaBSE,726,English,Japanese,0.56
LaBSE,727,English,Japanese,0.7425
LaBSE,728,English,Japanese,0.6363
LaBSE,729,English,Japanese,0.1438
LaBSE,730,English,Japanese,0.6973
LaBSE,731,English,Japanese,0.2431
LaBSE,732,English,Japanese,0.8246
LaBSE,733,English,Japanese,0.8675
LaBSE,734,English,Japanese,0.8911
LaBSE,735,English,Japanese,0.7329
LaBSE,736,English,Japanese,0.89
LaBSE,737,English,Japanese,0.4045
LaBSE,738,English,Japanese,0.5407
LaBSE,739,English,Japanese,0.6285
LaBSE,740,English,Japanese,0.706
LaBSE,741,English,Japanese,0.7545
LaBSE,742,English,Japanese,0.7042
LaBSE,743,English,Japanese,0.769
LaBSE,744,English,Japanese,0.4072
LaBSE,745,English,Japanese,0.6848
LaBSE,746,English,Japanese,0.2513
LaBSE,747,English,Japanese,0.8321
LaBSE,748,English,Japanese,0.5914
LaBSE,749,English,Japanese,0.9039
LaBSE,750,English,Japanese,0.8556
LaBSE,751,English,Japanese,0.7267
LaBSE,752,English,Japanese,0.8217
LaBSE,753,English,Japanese,0.4923
LaBSE,754,English,Japanese,0.5737
LaBSE,755,English,Japanese,0.7058
LaBSE,756,English,Japanese,0.3408
LaBSE,757,English,Japanese,0.5584
LaBSE,758,English,Japanese,0.8242
LaBSE,759,English,Japanese,0.4814
LaBSE,760,English,Japanese,0.8528
LaBSE,761,English,Japanese,0.6453
LaBSE,762,English,Japanese,0.8061
LaBSE,763,English,Japanese,0.4935
LaBSE,764,English,Japanese,0.4629
LaBSE,765,English,Japanese,0.2766
LaBSE,766,English,Japanese,0.4974
LaBSE,767,English,Japanese,0.8005
LaBSE,768,English,Japanese,0.7453
LaBSE,769,English,Japanese,0.6981
LaBSE,770,English,Japanese,0.6483
LaBSE,771,English,Japanese,0.9419
LaBSE,772,English,Japanese,0.4849
LaBSE,773,English,Japanese,0.8567
LaBSE,774,English,Japanese,0.6798
LaBSE,775,English,Japanese,0.8307
LaBSE,776,English,Japanese,0.4293
LaBSE,777,English,Japanese,0.6553
LaBSE,778,English,Japanese,0.5218
LaBSE,779,English,Japanese,0.6708
LaBSE,780,English,Japanese,0.4967
LaBSE,781,English,Japanese,0.4144
LaBSE,782,English,Japanese,0.8643
LaBSE,783,English,Japanese,0.6291
LaBSE,784,English,Japanese,0.8523
LaBSE,785,English,Japanese,0.5627
LaBSE,786,English,Japanese,0.7489
LaBSE,787,English,Japanese,0.273
LaBSE,788,English,Japanese,0.9902
LaBSE,789,English,Japanese,0.4775
LaBSE,790,English,Japanese,0.6653
LaBSE,791,English,Japanese,0.7444
LaBSE,792,English,Japanese,0.9005
LaBSE,793,English,Japanese,0.6826
LaBSE,794,English,Japanese,0.6422
LaBSE,795,English,Japanese,0.6612
LaBSE,796,English,Japanese,0.886
LaBSE,797,English,Japanese,0.7007
LaBSE,798,English,Japanese,0.7169
LaBSE,799,English,Japanese,0.542
LaBSE,800,English,Japanese,0.5548
LaBSE,801,English,Japanese,0.8115
LaBSE,802,English,Japanese,0.6252
LaBSE,803,English,Japanese,0.9064
LaBSE,804,English,Japanese,0.8177
LaBSE,805,English,Japanese,0.5288
LaBSE,806,English,Japanese,0.9069
LaBSE,807,English,Japanese,0.7337
LaBSE,808,English,Japanese,0.9381
LaBSE,809,English,Japanese,0.0959
LaBSE,810,English,Japanese,0.5752
LaBSE,811,English,Japanese,0.7284
LaBSE,812,English,Japanese,0.3951
LaBSE,813,English,Japanese,0.808
LaBSE,814,English,Japanese,0.3682
LaBSE,815,English,Japanese,0.6063
LaBSE,816,English,Japanese,0.7111
LaBSE,817,English,Japanese,0.7988
LaBSE,818,English,Japanese,0.7048
LaBSE,819,English,Japanese,0.6868
LaBSE,820,English,Japanese,0.5733
LaBSE,821,English,Japanese,0.8051
LaBSE,822,English,Japanese,0.6886
LaBSE,823,English,Japanese,0.8595
LaBSE,824,English,Japanese,0.8099
LaBSE,825,English,Japanese,0.8368
LaBSE,826,English,Japanese,0.6574
LaBSE,827,English,Japanese,0.8007
LaBSE,828,English,Japanese,0.4177
LaBSE,829,English,Japanese,0.7572
LaBSE,830,English,Japanese,0.3282
LaBSE,831,English,Japanese,0.3969
LaBSE,832,English,Japanese,0.3281
LaBSE,833,English,Japanese,0.1511
LaBSE,834,English,Japanese,0.2751
LaBSE,835,English,Japanese,0.6195
LaBSE,836,English,Japanese,0.7868
LaBSE,837,English,Japanese,0.6667
LaBSE,838,English,Japanese,0.6376
LaBSE,839,English,Japanese,0.762
LaBSE,840,English,Japanese,0.9296
LaBSE,841,English,Japanese,0.2235
LaBSE,842,English,Japanese,0.5582
LaBSE,843,English,Japanese,0.7976
LaBSE,844,English,Japanese,0.2721
LaBSE,845,English,Japanese,0.7302
LaBSE,846,English,Japanese,0.3909
LaBSE,847,English,Japanese,0.8885
LaBSE,848,English,Japanese,0.5847
LaBSE,849,English,Japanese,0.9065
LaBSE,850,English,Japanese,0.7267
LaBSE,851,English,Japanese,0.6724
LaBSE,852,English,Japanese,0.8771
LaBSE,853,English,Japanese,0.6369
LaBSE,854,English,Japanese,0.7726
LaBSE,855,English,Japanese,0.6023
LaBSE,856,English,Japanese,0.0997
LaBSE,857,English,Japanese,0.7115
LaBSE,858,English,Japanese,0.7755
LaBSE,859,English,Japanese,0.6566
LaBSE,860,English,Japanese,0.8648
LaBSE,861,English,Japanese,0.4688
LaBSE,862,English,Japanese,0.9031
LaBSE,863,English,Japanese,0.1867
LaBSE,864,English,Japanese,0.8907
LaBSE,865,English,Japanese,0.6035
LaBSE,866,English,Japanese,0.4696
LaBSE,867,English,Japanese,0.812
LaBSE,868,English,Japanese,0.3085
LaBSE,869,English,Japanese,0.6237
LaBSE,870,English,Japanese,0.5703
LaBSE,871,English,Japanese,0.8634
LaBSE,872,English,Japanese,0.6385
LaBSE,873,English,Japanese,0.2781
LaBSE,874,English,Japanese,0.7342
LaBSE,875,English,Japanese,0.8327
LaBSE,876,English,Japanese,0.326
LaBSE,877,English,Japanese,0.8488
LaBSE,878,English,Japanese,0.4662
LaBSE,879,English,Japanese,0.7205
LaBSE,880,English,Japanese,0.7865
LaBSE,881,English,Japanese,0.1731
LaBSE,882,English,Japanese,0.7522
LaBSE,883,English,Japanese,0.5621
LaBSE,884,English,Japanese,0.4583
LaBSE,885,English,Japanese,0.4545
LaBSE,886,English,Japanese,0.7599
LaBSE,887,English,Japanese,0.8127
LaBSE,888,English,Japanese,0.5539
LaBSE,889,English,Japanese,0.6178
LaBSE,890,English,Japanese,0.4308
LaBSE,891,English,Japanese,0.2504
LaBSE,892,English,Japanese,0.7867
LaBSE,893,English,Japanese,0.4651
LaBSE,894,English,Japanese,0.6418
LaBSE,895,English,Japanese,0.546
LaBSE,896,English,Japanese,0.723
LaBSE,897,English,Japanese,0.5465
LaBSE,898,English,Japanese,0.7236
LaBSE,899,English,Japanese,0.7435
LaBSE,900,English,Japanese,0.2446
LaBSE,901,English,Japanese,0.8205
LaBSE,902,English,Japanese,0.4241
LaBSE,903,English,Japanese,0.5509
LaBSE,904,English,Japanese,0.6962
LaBSE,905,English,Japanese,0.8631
LaBSE,906,English,Japanese,0.7762
LaBSE,907,English,Japanese,0.8203
LaBSE,908,English,Japanese,0.5755
LaBSE,909,English,Japanese,0.6402
LaBSE,910,English,Japanese,0.4718
LaBSE,911,English,Japanese,0.8567
LaBSE,912,English,Japanese,0.7149
LaBSE,913,English,Japanese,0.3544
LaBSE,914,English,Japanese,0.8711
LaBSE,915,English,Japanese,0.7567
LaBSE,916,English,Japanese,0.6768
LaBSE,917,English,Japanese,0.7501
LaBSE,918,English,Japanese,0.545
LaBSE,919,English,Japanese,0.351
LaBSE,920,English,Japanese,0.8046
LaBSE,921,English,Japanese,0.8012
LaBSE,922,English,Japanese,0.6279
LaBSE,923,English,Japanese,0.8208
LaBSE,924,English,Japanese,0.5295
LaBSE,925,English,Japanese,0.5143
LaBSE,926,English,Japanese,0.7371
LaBSE,927,English,Japanese,0.424
LaBSE,928,English,Japanese,0.7233
LaBSE,929,English,Japanese,0.7688
LaBSE,930,English,Japanese,0.6967
LaBSE,931,English,Japanese,0.4599
LaBSE,932,English,Japanese,0.7509
LaBSE,933,English,Japanese,0.6188
LaBSE,934,English,Japanese,0.6067
LaBSE,935,English,Japanese,0.6639
LaBSE,936,English,Japanese,0.1997
LaBSE,937,English,Japanese,0.7826
LaBSE,938,English,Japanese,0.8726
LaBSE,939,English,Japanese,0.7253
LaBSE,940,English,Japanese,0.7017
LaBSE,941,English,Japanese,0.4842
LaBSE,942,English,Japanese,0.6443
LaBSE,943,English,Japanese,0.69
LaBSE,944,English,Japanese,0.4486
LaBSE,945,English,Japanese,0.8316
LaBSE,946,English,Japanese,0.8557
LaBSE,947,English,Japanese,0.5834
LaBSE,948,English,Japanese,0.676
LaBSE,949,English,Japanese,0.8655
LaBSE,950,English,Japanese,0.852
LaBSE,951,English,Japanese,0.7513
LaBSE,952,English,Japanese,0.322
LaBSE,953,English,Japanese,0.583
LaBSE,954,English,Japanese,0.2401
LaBSE,955,English,Japanese,0.4872
LaBSE,956,English,Japanese,0.2261
LaBSE,957,English,Japanese,0.3283
LaBSE,958,English,Japanese,0.8403
LaBSE,959,English,Japanese,0.6999
LaBSE,960,English,Japanese,0.7493
LaBSE,961,English,Japanese,0.8111
LaBSE,962,English,Japanese,0.6948
LaBSE,963,English,Japanese,0.7737
LaBSE,964,English,Japanese,0.7539
LaBSE,965,English,Japanese,0.4741
LaBSE,966,English,Japanese,0.7691
LaBSE,967,English,Japanese,0.5542
LaBSE,968,English,Japanese,0.5125
LaBSE,969,English,Japanese,0.5612
LaBSE,970,English,Japanese,0.4984
LaBSE,971,English,Japanese,0.6059
LaBSE,972,English,Japanese,0.6789
LaBSE,973,English,Japanese,0.5444
LaBSE,974,English,Japanese,0.6519
LaBSE,975,English,Japanese,0.5667
LaBSE,976,English,Japanese,0.4163
LaBSE,977,English,Japanese,0.8531
LaBSE,978,English,Japanese,0.6271
LaBSE,979,English,Japanese,0.4681
LaBSE,980,English,Japanese,0.5335
LaBSE,981,English,Japanese,0.5758
LaBSE,982,English,Japanese,0.318
LaBSE,983,English,Japanese,0.4336
LaBSE,984,English,Japanese,0.809
LaBSE,985,English,Japanese,0.2994
LaBSE,986,English,Japanese,0.7737
LaBSE,987,English,Japanese,0.8721
LaBSE,988,English,Japanese,0.8431
LaBSE,989,English,Japanese,0.7572
LaBSE,990,English,Japanese,0.4501
LaBSE,991,English,Japanese,0.4937
LaBSE,992,English,Japanese,0.8122
LaBSE,993,English,Japanese,0.2767
LaBSE,994,English,Japanese,0.8902
LaBSE,995,English,Japanese,0.457
LaBSE,996,English,Japanese,0.4649
LaBSE,997,English,Japanese,0.1682
LaBSE,998,English,Japanese,0.4568
LaBSE,999,English,Japanese,0.5438
LaBSE,1000,English,Japanese,0.7298
LaBSE,1001,English,Russian,0.4325
LaBSE,1002,English,Russian,0.7474
LaBSE,1003,English,Russian,0.7513
LaBSE,1004,English,Russian,0.7834
LaBSE,1005,English,Russian,0.9337
LaBSE,1006,English,Russian,0.8694
LaBSE,1007,English,Russian,0.3017
LaBSE,1008,English,Russian,0.623
LaBSE,1009,English,Russian,0.7329
LaBSE,1010,English,Russian,0.568
LaBSE,1011,English,Russian,0.921
LaBSE,1012,English,Russian,0.8933
LaBSE,1013,English,Russian,0.8734
LaBSE,1014,English,Russian,0.7229
LaBSE,1015,English,Russian,1.0
LaBSE,1016,English,Russian,0.7569
LaBSE,1017,English,Russian,0.3071
LaBSE,1018,English,Russian,0.6484
LaBSE,1019,English,Russian,0.7897
LaBSE,1020,English,Russian,0.8202
LaBSE,1021,English,Russian,0.8834
LaBSE,1022,English,Russian,0.477
LaBSE,1023,English,Russian,0.6547
LaBSE,1024,English,Russian,0.9449
LaBSE,1025,English,Russian,0.6403
LaBSE,1026,English,Russian,1.0
LaBSE,1027,English,Russian,0.7445
LaBSE,1028,English,Russian,0.0957
LaBSE,1029,English,Russian,0.7215
LaBSE,1030,English,Russian,0.8757
LaBSE,1031,English,Russian,0.8111
LaBSE,1032,English,Russian,0.6866
LaBSE,1033,English,Russian,0.7207
LaBSE,1034,English,Russian,0.8551
LaBSE,1035,English,Russian,0.69
LaBSE,1036,English,Russian,0.8306
LaBSE,1037,English,Russian,0.9339
LaBSE,1038,English,Russian,0.8852
LaBSE,1039,English,Russian,0.7886
LaBSE,1040,English,Russian,0.5226
LaBSE,1041,English,Russian,0.8995
LaBSE,1042,English,Russian,0.6179
LaBSE,1043,English,Russian,0.7767
LaBSE,1044,English,Russian,0.9351
LaBSE,1045,English,Russian,0.9313
LaBSE,1046,English,Russian,0.9086
LaBSE,1047,English,Russian,0.8132
LaBSE,1048,English,Russian,1.0
LaBSE,1049,English,Russian,0.9132
LaBSE,1050,English,Russian,0.6309
LaBSE,1051,English,Russian,0.8633
LaBSE,1052,English,Russian,0.4027
LaBSE,1053,English,Russian,0.8283
LaBSE,1054,English,Russian,0.9703
LaBSE,1055,English,Russian,0.9012
LaBSE,1056,English,Russian,0.9395
LaBSE,1057,English,Russian,0.7625
LaBSE,1058,English,Russian,0.6744
LaBSE,1059,English,Russian,0.4824
LaBSE,1060,English,Russian,0.7896
LaBSE,1061,English,Russian,0.66
LaBSE,1062,English,Russian,0.881
LaBSE,1063,English,Russian,1.0
LaBSE,1064,English,Russian,0.3562
LaBSE,1065,English,Russian,0.8845
LaBSE,1066,English,Russian,0.8501
LaBSE,1067,English,Russian,0.8634
LaBSE,1068,English,Russian,0.909
LaBSE,1069,English,Russian,0.8438
LaBSE,1070,English,Russian,0.9572
LaBSE,1071,English,Russian,0.8647
LaBSE,1072,English,Russian,0.759
LaBSE,1073,English,Russian,0.2249
LaBSE,1074,English,Russian,0.8361
LaBSE,1075,English,Russian,0.6251
LaBSE,1076,English,Russian,0.7736
LaBSE,1077,English,Russian,0.879
LaBSE,1078,English,Russian,1.0
LaBSE,1079,English,Russian,0.648
LaBSE,1080,English,Russian,0.597
LaBSE,1081,English,Russian,0.8119
LaBSE,1082,English,Russian,0.8984
LaBSE,1083,English,Russian,0.9281
LaBSE,1084,English,Russian,0.8982
LaBSE,1085,English,Russian,0.7377
LaBSE,1086,English,Russian,0.6443
LaBSE,1087,English,Russian,0.8192
LaBSE,1088,English,Russian,0.89
LaBSE,1089,English,Russian,0.8595
LaBSE,1090,English,Russian,0.8392
LaBSE,1091,English,Russian,0.9139
LaBSE,1092,English,Russian,0.8483
LaBSE,1093,English,Russian,0.6827
LaBSE,1094,English,Russian,0.4616
LaBSE,1095,English,Russian,0.7943
LaBSE,1096,English,Russian,1.0
LaBSE,1097,English,Russian,0.8516
LaBSE,1098,English,Russian,0.2209
LaBSE,1099,English,Russian,0.8994
LaBSE,1100,English,Russian,0.7956
LaBSE,1101,English,Russian,0.853
LaBSE,1102,English,Russian,0.4573
LaBSE,1103,English,Russian,0.5887
LaBSE,1104,English,Russian,0.7902
LaBSE,1105,English,Russian,0.6153
LaBSE,1106,English,Russian,0.9383
LaBSE,1107,English,Russian,0.9559
LaBSE,1108,English,Russian,0.7606
LaBSE,1109,English,Russian,0.8189
LaBSE,1110,English,Russian,0.6156
LaBSE,1111,English,Russian,0.82
LaBSE,1112,English,Russian,0.8869
LaBSE,1113,English,Russian,0.7745
LaBSE,1114,English,Russian,0.7054
LaBSE,1115,English,Russian,0.2918
LaBSE,1116,English,Russian,0.6123
LaBSE,1117,English,Russian,0.9313
LaBSE,1118,English,Russian,1.0
LaBSE,1119,English,Russian,0.6205
LaBSE,1120,English,Russian,1.0
LaBSE,1121,English,Russian,1.0
LaBSE,1122,English,Russian,0.838
LaBSE,1123,English,Russian,0.8313
LaBSE,1124,English,Russian,0.9013
LaBSE,1125,English,Russian,0.7322
LaBSE,1126,English,Russian,1.0
LaBSE,1127,English,Russian,0.7881
LaBSE,1128,English,Russian,0.5958
LaBSE,1129,English,Russian,0.8143
LaBSE,1130,English,Russian,0.2277
LaBSE,1131,English,Russian,0.0695
LaBSE,1132,English,Russian,0.7887
LaBSE,1133,English,Russian,0.8283
LaBSE,1134,English,Russian,1.0
LaBSE,1135,English,Russian,0.8721
LaBSE,1136,English,Russian,0.6535
LaBSE,1137,English,Russian,0.8821
LaBSE,1138,English,Russian,0.2034
LaBSE,1139,English,Russian,0.8922
LaBSE,1140,English,Russian,0.9031
LaBSE,1141,English,Russian,0.8977
LaBSE,1142,English,Russian,0.8442
LaBSE,1143,English,Russian,0.1758
LaBSE,1144,English,Russian,0.8516
LaBSE,1145,English,Russian,0.8863
LaBSE,1146,English,Russian,0.9064
LaBSE,1147,English,Russian,0.7951
LaBSE,1148,English,Russian,0.9558
LaBSE,1149,English,Russian,0.9889
LaBSE,1150,English,Russian,0.8418
LaBSE,1151,English,Russian,0.4586
LaBSE,1152,English,Russian,0.8166
LaBSE,1153,English,Russian,0.8795
LaBSE,1154,English,Russian,0.973
LaBSE,1155,English,Russian,0.8107
LaBSE,1156,English,Russian,0.8339
LaBSE,1157,English,Russian,0.9153
LaBSE,1158,English,Russian,0.9269
LaBSE,1159,English,Russian,0.8074
LaBSE,1160,English,Russian,0.7078
LaBSE,1161,English,Russian,0.661
LaBSE,1162,English,Russian,0.6869
LaBSE,1163,English,Russian,0.7176
LaBSE,1164,English,Russian,0.6886
LaBSE,1165,English,Russian,0.1329
LaBSE,1166,English,Russian,0.8546
LaBSE,1167,English,Russian,0.7997
LaBSE,1168,English,Russian,0.9172
LaBSE,1169,English,Russian,0.692
LaBSE,1170,English,Russian,0.8921
LaBSE,1171,English,Russian,0.277
LaBSE,1172,English,Russian,0.8295
LaBSE,1173,English,Russian,0.9678
LaBSE,1174,English,Russian,0.7977
LaBSE,1175,English,Russian,0.9249
LaBSE,1176,English,Russian,0.9093
LaBSE,1177,English,Russian,0.807
LaBSE,1178,English,Russian,0.7356
LaBSE,1179,English,Russian,0.8899
LaBSE,1180,English,Russian,0.8356
LaBSE,1181,English,Russian,0.6729
LaBSE,1182,English,Russian,0.6256
LaBSE,1183,English,Russian,0.8701
LaBSE,1184,English,Russian,0.7881
LaBSE,1185,English,Russian,0.7368
LaBSE,1186,English,Russian,0.7304
LaBSE,1187,English,Russian,0.7511
LaBSE,1188,English,Russian,0.865
LaBSE,1189,English,Russian,0.7344
LaBSE,1190,English,Russian,0.8112
LaBSE,1191,English,Russian,0.8927
LaBSE,1192,English,Russian,1.0
LaBSE,1193,English,Russian,0.8957
LaBSE,1194,English,Russian,0.8799
LaBSE,1195,English,Russian,0.8677
LaBSE,1196,English,Russian,0.8876
LaBSE,1197,English,Russian,0.7964
LaBSE,1198,English,Russian,0.8472
LaBSE,1199,English,Russian,0.6198
LaBSE,1200,English,Russian,0.7488
LaBSE,1201,English,Russian,0.9191
LaBSE,1202,English,Russian,0.8654
LaBSE,1203,English,Russian,0.211
LaBSE,1204,English,Russian,0.9076
LaBSE,1205,English,Russian,0.9673
LaBSE,1206,English,Russian,1.0
LaBSE,1207,English,Russian,0.7768
LaBSE,1208,English,Russian,0.7894
LaBSE,1209,English,Russian,0.568
LaBSE,1210,English,Russian,0.9599
LaBSE,1211,English,Russian,0.8598
LaBSE,1212,English,Russian,0.6737
LaBSE,1213,English,Russian,0.6907
LaBSE,1214,English,Russian,0.8646
LaBSE,1215,English,Russian,1.0
LaBSE,1216,English,Russian,0.8728
LaBSE,1217,English,Russian,0.8794
LaBSE,1218,English,Russian,0.8782
LaBSE,1219,English,Russian,0.9358
LaBSE,1220,English,Russian,0.725
LaBSE,1221,English,Russian,0.8745
LaBSE,1222,English,Russian,0.7605
LaBSE,1223,English,Russian,0.9355
LaBSE,1224,English,Russian,0.8825
LaBSE,1225,English,Russian,0.8015
LaBSE,1226,English,Russian,0.8679
LaBSE,1227,English,Russian,0.753
LaBSE,1228,English,Russian,0.8171
LaBSE,1229,English,Russian,0.7726
LaBSE,1230,English,Russian,0.5326
LaBSE,1231,English,Russian,0.919
LaBSE,1232,English,Russian,0.8722
LaBSE,1233,English,Russian,0.5574
LaBSE,1234,English,Russian,0.8331
LaBSE,1235,English,Russian,0.8214
LaBSE,1236,English,Russian,0.7581
LaBSE,1237,English,Russian,0.9453
LaBSE,1238,English,Russian,0.6102
LaBSE,1239,English,Russian,0.8099
LaBSE,1240,English,Russian,0.8161
LaBSE,1241,English,Russian,0.8871
LaBSE,1242,English,Russian,0.8016
LaBSE,1243,English,Russian,0.6122
LaBSE,1244,English,Russian,0.9292
LaBSE,1245,English,Russian,0.8764
LaBSE,1246,English,Russian,0.9243
LaBSE,1247,English,Russian,0.7851
LaBSE,1248,English,Russian,1.0
LaBSE,1249,English,Russian,0.6193
LaBSE,1250,English,Russian,0.5901
LaBSE,1251,English,Russian,0.8005
LaBSE,1252,English,Russian,0.8681
LaBSE,1253,English,Russian,0.8411
LaBSE,1254,English,Russian,0.7121
LaBSE,1255,English,Russian,0.7424
LaBSE,1256,English,Russian,0.8714
LaBSE,1257,English,Russian,0.866
LaBSE,1258,English,Russian,0.9256
LaBSE,1259,English,Russian,0.6692
LaBSE,1260,English,Russian,0.7088
LaBSE,1261,English,Russian,0.9105
LaBSE,1262,English,Russian,0.8499
LaBSE,1263,English,Russian,0.802
LaBSE,1264,English,Russian,0.7688
LaBSE,1265,English,Russian,0.8616
LaBSE,1266,English,Russian,0.8294
LaBSE,1267,English,Russian,0.9248
LaBSE,1268,English,Russian,0.7908
LaBSE,1269,English,Russian,0.8543
LaBSE,1270,English,Russian,0.7045
LaBSE,1271,English,Russian,0.9348
LaBSE,1272,English,Russian,1.0
LaBSE,1273,English,Russian,0.4147
LaBSE,1274,English,Russian,0.8163
LaBSE,1275,English,Russian,0.8748
LaBSE,1276,English,Russian,0.8026
LaBSE,1277,English,Russian,0.8033
LaBSE,1278,English,Russian,0.8842
LaBSE,1279,English,Russian,0.811
LaBSE,1280,English,Russian,0.6298
LaBSE,1281,English,Russian,0.9611
LaBSE,1282,English,Russian,0.7917
LaBSE,1283,English,Russian,0.9091
LaBSE,1284,English,Russian,0.6719
LaBSE,1285,English,Russian,0.7351
LaBSE,1286,English,Russian,0.8473
LaBSE,1287,English,Russian,0.9429
LaBSE,1288,English,Russian,0.2651
LaBSE,1289,English,Russian,0.7498
LaBSE,1290,English,Russian,0.8086
LaBSE,1291,English,Russian,0.769
LaBSE,1292,English,Russian,0.8163
LaBSE,1293,English,Russian,0.7137
LaBSE,1294,English,Russian,0.8983
LaBSE,1295,English,Russian,0.8073
LaBSE,1296,English,Russian,0.6402
LaBSE,1297,English,Russian,0.6378
LaBSE,1298,English,Russian,0.8473
LaBSE,1299,English,Russian,0.7086
LaBSE,1300,English,Russian,0.2068
LaBSE,1301,English,Russian,0.7362
LaBSE,1302,English,Russian,0.6957
LaBSE,1303,English,Russian,0.5651
LaBSE,1304,English,Russian,0.8924
LaBSE,1305,English,Russian,0.6556
LaBSE,1306,English,Russian,0.9182
LaBSE,1307,English,Russian,0.9017
LaBSE,1308,English,Russian,0.357
LaBSE,1309,English,Russian,0.4425
LaBSE,1310,English,Russian,0.8774
LaBSE,1311,English,Russian,0.8686
LaBSE,1312,English,Russian,0.8708
LaBSE,1313,English,Russian,0.8448
LaBSE,1314,English,Russian,0.992
LaBSE,1315,English,Russian,0.8165
LaBSE,1316,English,Russian,0.8811
LaBSE,1317,English,Russian,0.8952
LaBSE,1318,English,Russian,0.8785
LaBSE,1319,English,Russian,0.7378
LaBSE,1320,English,Russian,0.9253
LaBSE,1321,English,Russian,0.9337
LaBSE,1322,English,Russian,0.8313
LaBSE,1323,English,Russian,0.7077
LaBSE,1324,English,Russian,0.6275
LaBSE,1325,English,Russian,0.6038
