sentence_id,language_code,language_name,pair_language,text
9115,eng_Latn,English,Sinhala,We have to turn the lights on.
9115,si,Sinhala,Sinhala,අපිට විදුලිය ආපහු දෙන්න වෙනවා.
9116,eng_Latn,English,Sinhala,They must have come down from the Ettenmoors.
9116,si,Sinhala,Sinhala,උන් එන්න ඇත්තෙ එටින්වුඩ්ස් වල ඉඳන්.
9117,eng_Latn,English,Sinhala,"Yes, he did."
9117,si,Sinhala,Sinhala,ඔව් ! ඔහු කිව්වා
9118,eng_Latn,English,Sinhala,"My aunt, alas, you know."
9118,si,Sinhala,Sinhala,"මගේ නැන්දණිය, අලාස්,"
9119,eng_Latn,English,Sinhala,What is it?
9119,si,Sinhala,Sinhala,-මේක පරිගණකයේ වැරැද්දක්..
9120,eng_Latn,English,Sinhala,"Good that you did not wait for an ambulance and got him on a scooter, I'll go now, if there is any problem, call me ok?"
9120,si,Sinhala,Sinhala,"හොද වෙලාවට ගිලන් රථය එනකන් ඉන්නේ නැතුව ස්කූටරේ හරි ගෙනාව එක. මම දැන් යනවා, මොනා හරි ප්‍රශ්ණයක් තිබ්බොත් මට කතා කරන්න ok?"
9121,eng_Latn,English,Sinhala,I love you till the end.
9121,si,Sinhala,Sinhala,මන්ද මා ඔබ හට ආදරෙයි..
9122,eng_Latn,English,Sinhala,- You wanna borrow the car?
9122,si,Sinhala,Sinhala,- ඔයාට කාර් එක ගෙනියන්න ඕනෙද?
9123,eng_Latn,English,Sinhala,Excuse me.
9123,si,Sinhala,Sinhala,- සමාවෙන්න. - ඒයි.
9124,eng_Latn,English,Sinhala,Sealed by the marriage bond between you and Lord Kira.
9124,si,Sinhala,Sinhala,එය ඔබ හා කීරා උතුමාණන් අතර විවාහ බැඳීමෙන් මුද්‍රා තැබේවි.
9125,eng_Latn,English,Sinhala,- He didn't make it.
9125,si,Sinhala,Sinhala,- එයාට කරගන්න බැරි වුනා.
9126,eng_Latn,English,Sinhala,I was quietly and happily going to Goa.
9126,si,Sinhala,Sinhala,මම මගේ පාඩුවේ හිනාවෙමින් ගෝව වලට යමින් උන්නේ
9127,eng_Latn,English,Sinhala,I'll think about it.
9127,si,Sinhala,Sinhala,මං ඒක ගැන හිතලා බලන්නම්∙
9128,eng_Latn,English,Sinhala,I gave you protection and yet you disobeyed me.
9128,si,Sinhala,Sinhala,මම ඔයාව ආරක්ෂාව දුන්නා එහෙත් ඔයා මට අකීකරු වුනා.
9129,eng_Latn,English,Sinhala,It was you.
9129,si,Sinhala,Sinhala,ඒ ඔයා.
9130,eng_Latn,English,Sinhala,"Hey, you're paying me on this one, right, Cade?"
9130,si,Sinhala,Sinhala,"හේයි, ඔයා මේකට මට ගෙන්වන්න නේද යන්නේ, කේඩ්."
9131,eng_Latn,English,Sinhala,"You know that, right?"
9131,si,Sinhala,Sinhala,ඔයා දන්නවා නේද ඒක?
9132,eng_Latn,English,Sinhala,Don't look at me.
9132,si,Sinhala,Sinhala,මා දිහා බලන්න එපා.
9133,eng_Latn,English,Sinhala,"Yes, our new Swan Queen."
9133,si,Sinhala,Sinhala,"ඔව්, අපේ අලුත් හංස ‍රැජිණ."
9134,eng_Latn,English,Sinhala,Ten bucks.
9134,si,Sinhala,Sinhala,ඩොලර් 10ක්.
9135,eng_Latn,English,Sinhala,A million men could have marched on these walls and a million men would have been repelled.
9135,si,Sinhala,Sinhala,"මිලියන ගණන් මිනිස්සු මේ ප්‍රාකාරවල ඇවිද්දා, මිලියන ගණන් මිනිස්සු පළවා හැරියා."
9136,eng_Latn,English,Sinhala,"I can use his knowledge, he speaks their language."
9136,si,Sinhala,Sinhala,"මට භාවිතාකරන්න පුළුවන් ඔහුගේ දැණුම, ඔහු කතාකරයි ඔවුන්ගේ භාෂාව."
9137,eng_Latn,English,Sinhala,To start... try keeping your interactions with him limited to a professional context.
9137,si,Sinhala,Sinhala,ආරම්භ කරන්න... එයා එක්ක ඔයාගෙ සම්බන්ධයන් රැකියා මට්ටමේ විතරක් පවත්වගන්න.
9138,eng_Latn,English,Sinhala,Who're you working for?
9138,si,Sinhala,Sinhala,"හේයි, ඔය ඇති."
9139,eng_Latn,English,Sinhala,"Well, if he has her, he will go to her."
9139,si,Sinhala,Sinhala,"හොඳයි, ඇය ඔහු ලඟනම්, ඔහු ඇය ගාවට යයි."
9140,eng_Latn,English,Sinhala,Inside that weapon.
9140,si,Sinhala,Sinhala,ඒ ආයුධය ඇතුලේ ඉන්නේ.
9141,eng_Latn,English,Sinhala,Plenty of fuel to get you to Somalia.
9141,si,Sinhala,Sinhala,- ඇති තරම් ඉන්ධන තියෙනවා. - ඔයාලට සෝමාලියාවට යන්න ඉන්ධන තියෙනවා මෙතන.
9142,eng_Latn,English,Sinhala,What is that?
9142,si,Sinhala,Sinhala,ඒක මොකක්ද?
9143,eng_Latn,English,Sinhala,Mmm-hmm I think this the marrying type.
9143,si,Sinhala,Sinhala,- ම්ම්ම්-හ්ම්ම් - මම හිතන්නේ මේක බැඳපු උන්ගේ හැටි වෙන්න ඇති.
9144,eng_Latn,English,Sinhala,What the hell!
9144,si,Sinhala,Sinhala,මොන මගුලක්ද!
9145,eng_Latn,English,Sinhala,Information
9145,si,Sinhala,Sinhala,තොරතුරුName
9146,eng_Latn,English,Sinhala,And I won't even mention the Eiffel Tower!
9146,si,Sinhala,Sinhala,මේ අයිපල් ටව්ර් එකත්! ලොස් වේගාස් වලින්.
9147,eng_Latn,English,Sinhala,"- Oh, man, he's out."
9147,si,Sinhala,Sinhala,එයාගෙ සිහිය නැතිවෙලා∙ එයා හුස්ම ගන්නවද
9148,eng_Latn,English,Sinhala,"I am quitting, and I mean it!"
9148,si,Sinhala,Sinhala,මම යනවා.සිරාවටමයි කියන්නේ!
9149,eng_Latn,English,Sinhala,I'm a role model to them!
9149,si,Sinhala,Sinhala,මමයි මෙයාලගෙ වීරයා.
9150,eng_Latn,English,Sinhala,You're not some soccer mom.
9150,si,Sinhala,Sinhala,ඔයා සාමාන්‍ය අම්ම කෙනෙක් නෙවෙයි.
9151,eng_Latn,English,Sinhala,"You will go here, Mr. Solo."
9151,si,Sinhala,Sinhala,ඔයා යන්නේ මෙතනට මිස්ට සෝලෝ .
9152,eng_Latn,English,Sinhala,- What are you doing?
9152,si,Sinhala,Sinhala,- මොකක්ද කරන්න හදන්නේ?
9153,eng_Latn,English,Sinhala,"- Well, I..."
9153,si,Sinhala,Sinhala,"- හොඳයි, මම..."
9154,eng_Latn,English,Sinhala,I got nothing.
9154,si,Sinhala,Sinhala,මට කිසි දෙයක් නෑ.
9155,eng_Latn,English,Sinhala,"Bridge TAO, launch the RHIBs."
9155,si,Sinhala,Sinhala,"බ්‍රිජ් GEO, බෝට්ටු යොදවන්න!"
9156,eng_Latn,English,Sinhala,And quickly down again.
9156,si,Sinhala,Sinhala,එතකොට එකපාරට ආපහු පහලට.
9157,eng_Latn,English,Sinhala,"I need a piece of metal, about three inches wide."
9157,si,Sinhala,Sinhala,මට යකඩ කෑල්ලක් ඕන. අඟල් 3 ක් විතර පළල..
9158,eng_Latn,English,Sinhala,- I need you to go home.
9158,si,Sinhala,Sinhala,ඔයා දැන් ගෙදරට යන්න ඔයාගේ පවුල ලඟට.
9159,eng_Latn,English,Sinhala,I love you.
9159,si,Sinhala,Sinhala,3 මම ඔයාට ආදරෙයි 3.
9160,eng_Latn,English,Sinhala,Police had issued shoot at sight order in response to Patnaik's complaint.
9160,si,Sinhala,Sinhala,පොලිසියනේ දුටු තැන වෙඩි තැබිමේ නියේගයක් දීලා තියනෙවා පට්නයෙික්ගේ පැමිණිල්ලට ප්‍රතිචාරයක් වශයනේ.
9161,eng_Latn,English,Sinhala,"Let me guess, stress management courses?"
9161,si,Sinhala,Sinhala,මට හිතෙන්නේ පීඩන කළමනාකරණ මාර්ගයක්.
9162,eng_Latn,English,Sinhala,- Opted out.
9162,si,Sinhala,Sinhala,- තෝරාගැනීමකින් තොරව
9163,eng_Latn,English,Sinhala,Mother did.
9163,si,Sinhala,Sinhala,අම්ම විස්වාස කලා .
9164,eng_Latn,English,Sinhala,You two look familiar.
9164,si,Sinhala,Sinhala,ඔය දෙන්න හොඳට දැකලා පුරුදුයි.
9165,eng_Latn,English,Sinhala,I'm sorry.
9165,si,Sinhala,Sinhala,මට චෝදනා කරන්නේ නැතිව ඉන්න තිබුණේ.
9166,eng_Latn,English,Sinhala,"Hey, hey, come back here."
9166,si,Sinhala,Sinhala,"ඒයි, ඒයි, ආපහු එනවා..."
9167,eng_Latn,English,Sinhala,I give you virgo.
9167,si,Sinhala,Sinhala,මම ඔයාලට දෙනවා වර්ගෝ
9168,eng_Latn,English,Sinhala,You think that's a needle?
9168,si,Sinhala,Sinhala,ඔයා හිතන්නෙ ඒක ඉඳිකටුවක් කියලද?
9169,eng_Latn,English,Sinhala,Get him on his feet.
9169,si,Sinhala,Sinhala,එයාව නැගිට්ටවන්න.
9170,eng_Latn,English,Sinhala,I would feel safer if I knew that you caught him.
9170,si,Sinhala,Sinhala,...ඔයා එයාව අල්ලගත්තා කියලා දැනගත්තනම්.
9171,eng_Latn,English,Sinhala,I brought you something.
9171,si,Sinhala,Sinhala,මෙන්න මම ඔයාට පොඩි දෙයක් ගෙනාවා.
9172,eng_Latn,English,Sinhala,Remember that.
9172,si,Sinhala,Sinhala,ඒක මතක තියාගන්නවා.
9173,eng_Latn,English,Sinhala,Stop this car!
9173,si,Sinhala,Sinhala,කාර් එක නවත්වනවා!
9174,eng_Latn,English,Sinhala,"I might not be a good enough egg, but I might be the best sock ever."
9174,si,Sinhala,Sinhala,මම එතරම් හොද බිත්තරයක් නොවෙන්න පුලුවන් එත් මට හොදම තිගැස්මක් වෙන්න පුලුවන්
9175,eng_Latn,English,Sinhala,So I obliged.
9175,si,Sinhala,Sinhala,කෑල්ලක් දුන්නා.
9176,eng_Latn,English,Sinhala,How old is it?
9176,si,Sinhala,Sinhala,ඒක කොච්චර පරණද?
9177,eng_Latn,English,Sinhala,Just don't open it!
9177,si,Sinhala,Sinhala,එක අරින්න එපා!
9178,eng_Latn,English,Sinhala,Keys are kept around the waist.
9178,si,Sinhala,Sinhala,යතුරු ඉනේ ගහගත්තෙත් නෑ.
9179,eng_Latn,English,Sinhala,"- Come on, what are you talking about?"
9179,si,Sinhala,Sinhala,"-අයියේ, ඔයා මොනවද මේ කියවන්නේ?"
9180,eng_Latn,English,Sinhala,Infinite forms of variations with each generation.
9180,si,Sinhala,Sinhala,එක එක්කෙනාගේ පරම්පරාවේ අපරමිත පභේදනයක් තියෙනවා.
9181,eng_Latn,English,Sinhala,Don't tell me what I can't do!
9181,si,Sinhala,Sinhala,කියන්න එපා මොනාද මට කරන්න බැරි කියල
9182,eng_Latn,English,Sinhala,I bet you have.
9182,si,Sinhala,Sinhala,ඔට්ටුයි ඔයාට පුළුවන්∙ .
9183,eng_Latn,English,Sinhala,"We got this, right?"
9183,si,Sinhala,Sinhala,"අපි මේක කරනවා,හරී?"
9184,eng_Latn,English,Sinhala,Where you...
9184,si,Sinhala,Sinhala,උඹ කොහේ... .
9185,eng_Latn,English,Sinhala,"The way I heard it, he came back to life, quite dramatically."
9185,si,Sinhala,Sinhala,මට ආරංචි වෙච්ච හැටියට ඔහුට පණ ඇවිල්ලා. සෑහෙන නාට්‍යශීලී විදියට.
9186,eng_Latn,English,Sinhala,"Three days inside, and he's already thinking about turning rabbit."
9186,si,Sinhala,Sinhala,"ඇතුලට ඇවිත් දවස් තුනයි, එයා හිතන්නේ හාවෙක් වෙන්න."
9187,eng_Latn,English,Sinhala,It was her only condition.
9187,si,Sinhala,Sinhala,ඒක විතරයි එයාගෙ කොන්දේසිය වුණේ.
9188,eng_Latn,English,Sinhala,"Oh, my God!"
9188,si,Sinhala,Sinhala,"ඔහ්, මගේ දෙවියනේ !"
9189,eng_Latn,English,Sinhala,It's the smallest cat in all the Americas and a young pudu would be a feast for it
9189,si,Sinhala,Sinhala,උන් තාමා ඇමෙරිකාවෙන්ම ඉන්න පොඩිම බිළාලයන් වර්ගය පොඩි පුඩු මුවන් දැකිම උන්ට සතුටක්
9190,eng_Latn,English,Sinhala,Come here.
9190,si,Sinhala,Sinhala,මහෙෙ එන්න.
9191,eng_Latn,English,Sinhala,"I'm afraid I'm a little confused, Detective."
9191,si,Sinhala,Sinhala,මම හිතන්නෙ මම ටිකක් තැතිගැන්විලා ඉන්නෙ
9192,eng_Latn,English,Sinhala,This bomb is a time bomb.
9192,si,Sinhala,Sinhala,- ඒක පිපිරෙනවා දවස් 23 කින්...
9193,eng_Latn,English,Sinhala,"Well, Victor, maybe I' m missing something here."
9193,si,Sinhala,Sinhala,"හොඳයි. වික්ටර්, මෙතන මට නොතේරෙන යමක් තියෙනව වගෙයි."
9194,eng_Latn,English,Sinhala,File Manager
9194,si,Sinhala,Sinhala,ගොනු කළමණාකරු
9195,eng_Latn,English,Sinhala,Class Options:
9195,si,Sinhala,Sinhala,පන්ති විකල්ප
9196,eng_Latn,English,Sinhala,America/St_Johns
9196,si,Sinhala,Sinhala,ඇමරිකාව/ශාන්ත ජොන්ස්
9197,eng_Latn,English,Sinhala,That's right.
9197,si,Sinhala,Sinhala,ඒක හරි.
9198,eng_Latn,English,Sinhala,"Come on, boy."
9198,si,Sinhala,Sinhala,"එන්න, කොල්ලෝ."
9199,eng_Latn,English,Sinhala,He's sick and he needs help!
9199,si,Sinhala,Sinhala,"ඔහු අසනීපෙන් ඉන්නේ, ඉතින් ඔහුට උදව් අවශ්‍යයි."
9200,eng_Latn,English,Sinhala,"for me, they are like 100 dollars my son's pocket money is more than your salary hey stop this non-sense he used to do non-sense.. he wanted to change the education system he wanted to change the world"
9200,si,Sinhala,Sinhala,"මටනම්, ඒක ඩොලර් 100ක් වගේ මගේ පුතාගේ පොකට් මනි එක උඹේ පඩියට වඩා වැඩියි! හේ නවත්වපන් ඔය විකාර"
9201,eng_Latn,English,Sinhala,Is that like aloe?
9201,si,Sinhala,Sinhala,එක කොමාරිකා වගෙද?
9202,eng_Latn,English,Sinhala,That was not cool.
9202,si,Sinhala,Sinhala,ඒක නම් නියම වූයේ නැත.
9203,eng_Latn,English,Sinhala,"Well, you did what you thought was right at the time you thought it, Jack."
9203,si,Sinhala,Sinhala,ඔයා ඒ වෙලාවේ ඔයාට හරි කියලා හිතුන දේ කලේ කල් යද්දී එකමයි කරන්නේ ජැක්.
9204,eng_Latn,English,Sinhala,"You guys got to go,"
9204,si,Sinhala,Sinhala,ඔය දෙන්නා යන්න
